date	ARs	date
1991-02-16	12.00188	1991-02-16 18:00:00
1991-02-17	7.001990000000006	1991-02-17 18:00:00
1991-02-18	16.000799999999998	1991-02-18 18:00:00
1991-03-09	6.002420000000001	1991-03-09 12:00:00
1991-03-27	5.002810000000011	1991-03-27 06:00:00
1991-11-02	5.001499999999993	1991-11-02 00:00:00
1991-11-04	6.0007400000000075	1991-11-04 00:00:00
1991-11-06	6.001749999999987	1991-11-06 18:00:00
1991-11-07	3.0009299999999968	1991-11-07 12:00:00
1991-11-10	5.001900000000006	1991-11-10 18:00:00
1991-11-11	12.000609999999995	1991-11-11 18:00:00
1991-11-12	11.00039000000001	1991-11-12 00:00:00
1991-11-13	5.000799999999998	1991-11-13 06:00:00
1991-11-21	4.0055499999999995	1991-11-21 06:00:00
1991-12-01	4.000059999999991	1991-12-01 06:00:00
1991-12-02	6.000010000000003	1991-12-02 18:00:00
1991-12-05	6.000560000000007	1991-12-05 18:00:00
1991-12-06	14.001659999999987	1991-12-06 06:00:00
1991-12-13	5.000280000000004	1991-12-13 06:00:00
1991-12-14	5.00009	1991-12-14 12:00:00
1992-01-01	12.000969999999995	1992-01-01 18:00:00
1992-01-02	14.001119999999986	1992-01-02 18:00:00
1992-01-03	10.000820000000004	1992-01-03 00:00:00
1992-01-05	16.001100000000008	1992-01-05 12:00:00
1992-01-14	5.002749999999992	1992-01-14 12:00:00
1992-01-15	8.003249999999994	1992-01-15 18:00:00
1992-01-22	4.002709999999993	1992-01-22 18:00:00
1992-01-23	5.003150000000005	1992-01-23 18:00:00
1992-01-24	6.001440000000002	1992-01-24 12:00:00
1992-01-29	9.001170000000002	1992-01-29 18:00:00
1992-01-30	6.000830000000008	1992-01-30 06:00:00
1992-02-01	5.0024899999999946	1992-02-01 18:00:00
1992-02-02	6.002170000000007	1992-02-02 00:00:00
1992-02-03	12.002819999999986	1992-02-03 06:00:00
1992-02-06	8.001809999999978	1992-02-06 12:00:00
1992-02-18	7.003080000000011	1992-02-18 18:00:00
1992-02-19	5.006239999999991	1992-02-19 18:00:00
1992-02-20	6.003440000000012	1992-02-20 06:00:00
1992-02-21	14.00173000000001	1992-02-21 06:00:00
1992-03-03	6.001010000000008	1992-03-03 06:00:00
1992-03-04	6.005359999999996	1992-03-04 06:00:00
1992-03-31	5.002919999999989	1992-03-31 12:00:00
1992-11-04	5.0034299999999945	1992-11-04 12:00:00
1992-11-05	7.00367	1992-11-05 18:00:00
1992-11-13	5.000609999999995	1992-11-13 12:00:00
