Timestamp	 WS(m/s)	 WDv(deg)	 Ta(C)	 RH(%)	 Prs(hPa)	 Prcp(mm)	 Snow(cm)	 Rsw(W/m2)
1999-11-30	7.4	289.4	0.5	99.6	980.4	0.1	0.0	217.3
1999-12-01	4.7	158.8	0.3	98.8	980.7	0.1	0.0	190.4
1999-12-02	5.1	291.1	0.2	97.8	990.3	0.0	0.0	183.8
1999-12-03	4.7	103.6	0.5	97.2	992.9	0.0	0.0	288.0
1999-12-04	5.2	285.0	-0.1	97.2	994.4	0.0	0.0	110.2
1999-12-05	3.9	147.7	1.8	98.6	988.7	0.0	0.0	302.0
1999-12-06	10.3	265.6	0.9	97.9	986.3	0.0	0.0	304.0
1999-12-07	8.5	282.4	0.4	99.0	980.7	0.0	0.0	204.1
1999-12-08	9.1	286.5	0.5	99.4	975.5	0.5	0.0	114.0
1999-12-09	8.8	249.4	0.3	96.5	976.1	0.0	0.0	124.6
1999-12-10	8.6	268.1	1.0	97.2	989.2	0.0	0.0	269.4
1999-12-11	5.9	316.3	0.9	93.0	983.3	0.0	0.0	173.2
1999-12-12	9.2	350.4	1.8	94.0	984.1	2.0	0.0	89.3
1999-12-13	8.9	352.2	1.9	93.0	970.4	7.1	0.0	91.7
1999-12-14	10.7	319.0	1.1	99.4	967.4	0.0	0.0	186.0
1999-12-15	6.6	15.9	2.1	97.6	971.7	0.0	0.0	305.4
1999-12-16	8.1	4.7	1.7	92.0	959.8	5.8	0.0	177.2
1999-12-17	5.6	61.8	1.6	90.0	967.0	0.0	0.0	249.1
1999-12-18	3.8	309.8	1.0	99.1	980.0	0.1	0.0	196.9
1999-12-19	4.9	261.5	0.8	98.6	986.1	0.0	0.0	102.4
1999-12-20	6.5	231.2	0.3	97.0	984.4	0.0	0.0	107.6
1999-12-21	8.7	278.7	0.7	97.0	987.7	0.0	0.0	139.9
1999-12-22	5.5	356.1	2.7	92.0	977.5	0.0	0.0	132.5
1999-12-23	6.1	348.8	2.0	92.0	980.1	0.4	0.0	201.0
1999-12-24	5.5	3.7	2.9	100.0	978.6	0.3	0.0	213.2
1999-12-25	2.7	306.0	2.5	99.8	986.6	0.0	0.0	198.8
1999-12-26	12.6	8.8	4.9	98.8	989.9	0.5	0.0	144.3
1999-12-27	12.1	345.3	2.8	93.0	989.3	0.9	0.0	223.1
1999-12-28	9.6	352.0	2.6	95.0	984.4	3.3	0.0	71.9
1999-12-29	9.5	343.7	2.1	94.0	981.2	2.5	0.0	180.7
1999-12-30	7.2	331.5	1.9	94.0	973.2	0.4	0.0	194.6
1999-12-31	6.7	199.7	0.8	95.0	967.5	13.6	13.6	204.7
2000-01-01	6.0	273.3	1.8	91.0	978.7	0.2	0.0	258.7
2000-01-02	6.6	297.3	2.1	92.0	980.7	0.0	0.0	189.9
2000-01-03	6.8	273.2	1.9	92.0	985.1	0.0	0.0	183.1
2000-01-04	8.5	323.1	2.0	92.0	988.7	0.0	0.0	262.1
2000-01-05	5.4	298.7	2.3	92.0	983.0	0.0	0.0	265.0
2000-01-06	7.2	344.9	2.2	95.0	984.7	3.3	0.0	100.8
2000-01-07	11.0	4.4	3.1	93.0	972.0	0.5	0.0	155.0
2000-01-08	7.8	328.3	1.4	93.0	970.5	3.5	0.0	192.8
2000-01-09	6.5	239.7	0.6	93.0	968.4	5.2	4.5	124.4
2000-01-10	6.9	268.1	1.7	99.2	973.5	0.0	0.0	325.8
2000-01-11	4.5	253.5	1.7	98.5	978.4	0.0	0.0	257.5
2000-01-12	7.9	273.9	1.1	98.7	981.6	0.0	0.0	250.3
2000-01-13	7.8	226.5	1.3	97.8	980.7	1.7	0.0	305.5
2000-01-14	4.3	239.2	1.3	92.0	977.9	0.6	0.0	123.1
2000-01-15	5.6	355.2	1.4	99.7	970.6	0.3	0.0	115.3
2000-01-16	8.7	234.8	1.5	89.0	968.7	0.0	0.0	246.7
2000-01-17	5.6	154.0	0.5	98.2	970.0	0.2	0.0	193.9
2000-01-18	2.6	327.6	1.1	90.9	981.1	0.0	0.0	188.0
2000-01-19	8.8	91.4	0.1	74.4	976.7	0.2	0.0	196.6
2000-01-20	5.7	85.3	-0.4	74.0	983.9	0.0	0.0	213.4
2000-01-21	7.4	13.8	0.5	76.6	981.9	0.2	0.0	282.1
2000-01-22	10.8	325.6	2.3	81.2	971.6	8.4	0.0	164.7
2000-01-23	9.5	318.3	1.9	80.8	978.1	1.6	0.0	190.0
2000-01-24	10.3	333.7	2.1	80.9	985.1	21.9	0.0	176.1
2000-01-25	9.4	337.2	2.4	83.4	983.6	0.8	0.0	122.4
2000-01-26	11.3	329.1	2.3	83.1	986.3	14.0	0.0	98.8
2000-01-27	5.0	312.0	1.4	83.1	988.2	2.8	0.0	113.5
2000-01-28	5.3	38.9	2.7	82.1	984.0	2.2	0.0	84.7
2000-01-29	5.4	301.8	2.7	80.3	991.3	0.0	0.0	287.6
2000-01-30	5.7	91.4	2.6	76.4	985.3	0.0	0.0	180.6
2000-01-31	6.3	219.2	0.7	81.9	980.5	5.7	3.0	74.3
2000-02-01	3.2	37.6	2.5	79.1	995.9	0.0	0.0	180.1
2000-02-02	8.2	39.6	3.4	80.1	994.9	1.6	0.0	88.3
2000-02-03	17.1	33.3	3.5	82.4	983.7	27.9	0.0	76.0
2000-02-04	5.9	1.3	3.8	81.1	987.4	0.5	0.0	174.3
2000-02-05	6.1	351.7	3.0	81.7	986.6	0.0	0.0	151.4
2000-02-06	3.2	342.1	2.8	82.2	983.9	3.6	0.0	141.1
2000-02-07	5.1	266.5	2.2	81.4	989.0	0.0	0.0	212.6
2000-02-08	9.5	301.8	2.1	83.8	996.8	0.0	0.0	113.2
2000-02-09	7.4	334.9	2.0	85.3	992.5	0.8	0.0	106.4
2000-02-10	7.9	115.8	1.0	76.3	986.1	0.0	0.0	167.9
2000-02-11	6.4	88.0	-0.6	75.3	987.8	0.0	0.0	235.4
2000-02-12	2.2	85.0	0.0	76.3	991.5	0.0	0.0	144.4
2000-02-13	7.2	297.2	0.9	79.3	992.1	0.6	0.0	139.0
2000-02-14	6.8	256.3	1.6	78.9	990.4	0.0	0.0	67.3
2000-02-15	7.3	320.1	1.8	80.5	997.7	4.6	0.0	96.2
2000-02-16	8.4	304.3	2.7	85.7	997.5	0.7	0.0	64.8
2000-02-17	8.6	335.4	2.7	86.4	993.1	9.9	0.0	46.1
2000-02-18	9.3	292.8	2.7	83.9	993.6	1.6	0.0	60.8
2000-02-19	5.7	326.0	2.3	85.9	994.3	7.9	0.0	74.8
2000-02-20	6.7	281.0	2.8	82.6	990.5	9.8	0.0	184.1
2000-02-21	7.3	272.5	2.0	80.2	998.8	0.0	0.0	135.1
2000-02-22	4.7	250.1	1.8	78.0	1005.9	0.0	0.0	170.9
2000-02-23	4.1	303.7	1.2	79.5	1010.6	0.0	0.0	196.8
2000-02-24	5.8	321.5	1.5	84.4	1006.4	0.0	0.0	51.5
2000-02-25	3.6	117.2	0.9	83.0	1004.4	0.0	0.0	94.8
2000-02-26	5.3	130.3	0.5	80.6	1004.7	0.0	0.0	207.6
2000-02-27	3.5	209.6	0.5	82.7	994.5	0.0	0.0	63.8
2000-02-28	3.5	271.3	1.3	82.5	981.7	3.4	0.0	64.4
2000-02-29	7.0	311.5	2.1	84.3	982.8	1.1	0.0	56.0
2000-03-01	8.2	315.9	2.6	83.2	990.6	0.0	0.0	147.5
2000-03-02	11.6	344.0	3.1	85.9	994.7	20.7	0.0	25.8
2000-03-03	6.7	293.6	2.5	83.8	999.0	0.2	0.0	185.7
2000-03-04	5.5	322.6	1.9	82.1	1003.4	0.0	0.0	94.8
2000-03-05	9.7	7.1	2.3	81.4	997.6	3.8	0.0	97.9
2000-03-06	9.6	343.8	3.1	85.7	988.8	5.6	0.0	62.5
2000-03-07	7.2	327.1	2.6	87.0	987.1	4.2	0.0	38.6
2000-03-08	7.7	356.5	2.5	85.9	992.9	15.5	0.0	56.1
2000-03-09	7.9	311.4	3.0	83.7	997.6	0.0	0.0	109.8
2000-03-10	10.0	344.9	4.0	84.3	1008.1	0.0	0.0	106.7
2000-03-11	6.2	16.3	5.4	78.8	1001.1	0.2	0.0	66.1
2000-03-12	5.5	267.6	2.5	84.5	996.0	4.5	0.0	65.9
2000-03-13	4.0	322.1	0.9	84.3	1013.0	0.0	0.0	66.2
2000-03-14	11.0	110.3	-0.7	84.2	1008.8	3.4	1.5	55.2
2000-03-15	14.9	110.6	-0.6	86.0	1003.4	9.1	20.2	46.9
2000-03-16	7.5	100.5	-0.4	84.7	1005.4	3.2	0.3	42.5
2000-03-17	10.1	96.5	-0.3	80.0	1005.0	1.8	0.0	136.6
2000-03-18	4.8	93.5	-0.9	78.0	1008.2	0.0	0.0	116.5
2000-03-19	4.7	96.4	-1.0	78.2	1011.0	0.0	0.0	135.3
2000-03-20	0.8	22.5	-0.3	79.5	1015.6	0.0	0.0	45.3
2000-03-21	4.4	142.0	0.2	83.5	1008.9	0.0	0.0	47.1
2000-03-22	7.0	134.4	0.1	85.1	997.3	8.2	0.8	34.7
2000-03-23	5.7	279.0	0.4	86.6	987.2	10.1	0.0	37.4
2000-03-24	8.8	296.0	0.8	83.1	981.3	0.2	0.0	67.9
2000-03-25	7.0	92.3	0.3	81.5	983.6	1.4	0.7	42.4
2000-03-26	15.6	110.1	-4.4	82.8	993.8	9.1	15.3	27.5
2000-03-27	3.8	90.0	-1.9	78.0	1011.5	0.5	0.0	91.4
2000-03-28	3.8	237.5	-0.8	76.3	1015.3	0.0	0.0	50.3
2000-03-29	8.7	95.1	-1.0	78.0	1006.3	0.0	0.0	69.3
2000-03-30	7.9	116.2	-1.1	78.4	1003.6	0.0	0.0	58.6
2000-03-31	5.3	352.5	-0.5	76.6	1003.7	0.0	0.0	100.4
2000-04-01	11.5	295.0	1.3	81.9	990.9	1.4	0.0	54.3
2000-04-02	9.1	298.3	1.6	82.2	992.5	0.6	0.0	44.6
2000-04-03	7.7	328.1	1.4	84.0	987.5	3.1	0.0	29.2
2000-04-04	12.4	303.0	1.5	82.8	976.0	5.3	0.0	30.4
2000-04-05	10.4	322.6	1.7	83.0	984.6	26.4	0.0	29.6
2000-04-06	11.8	304.3	1.7	81.7	988.3	0.2	0.0	72.4
2000-04-07	6.4	278.6	0.3	78.0	994.6	0.0	0.0	62.1
2000-04-08	9.4	296.3	0.5	80.0	993.6	1.4	0.0	46.4
2000-04-09	12.8	310.6	1.9	85.4	979.3	7.0	0.0	12.1
2000-04-10	9.7	297.0	0.8	80.6	984.0	0.8	0.0	29.7
2000-04-11	12.6	307.9	1.3	83.0	967.1	14.2	0.0	22.3
2000-04-12	7.9	277.2	0.2	79.6	970.5	0.8	3.0	47.0
2000-04-13	8.1	63.0	-2.3	79.8	975.9	0.3	0.8	28.0
2000-04-14	7.6	93.8	-2.7	78.8	984.1	0.3	0.4	40.8
2000-04-15	6.9	335.2	-0.1	81.7	992.8	0.4	0.4	26.1
2000-04-16	4.0	278.1	0.3	83.7	992.4	1.5	4.2	31.7
2000-04-17	4.9	46.3	-0.5	78.2	993.9	0.0	0.0	22.5
2000-04-18	9.1	357.1	1.1	82.8	990.1	1.4	0.0	21.7
2000-04-19	9.9	328.7	1.9	84.9	996.6	3.6	0.0	18.1
2000-04-20	12.9	7.0	2.6	83.0	999.0	1.9	0.0	40.6
2000-04-21	11.5	20.0	1.7	81.4	988.3	1.6	0.0	35.2
2000-04-22	2.8	337.5	-0.1	83.1	989.0	0.0	0.0	28.0
2000-04-23	4.2	112.5	-2.2	80.1	989.6	0.2	0.2	27.2
2000-04-24	9.0	297.1	0.4	80.0	994.5	0.0	0.0	27.9
2000-04-25	13.9	17.8	1.1	81.6	984.3	6.9	0.0	17.2
2000-04-26	11.4	119.7	-0.6	81.8	979.1	1.8	0.7	11.5
2000-04-27	4.9	94.3	-1.4	78.4	992.3	0.2	0.2	18.6
2000-04-28	7.3	108.6	-2.8	79.9	986.7	0.4	0.4	20.7
2000-04-29	7.2	123.3	-3.6	79.2	975.2	1.5	1.8	11.9
2000-04-30	8.4	83.9	-7.3	76.4	986.8	2.1	5.5	34.6
2000-05-01	10.0	273.8	-2.6	77.7	993.0	0.6	0.9	14.8
2000-05-02	5.9	264.3	-3.1	77.2	1003.4	0.0	0.0	14.9
2000-05-03	6.8	321.7	-0.3	82.8	998.2	0.8	0.0	14.6
2000-05-04	5.5	289.0	-0.2	81.8	990.7	0.2	0.0	9.0
2000-05-05	7.2	282.4	-0.4	81.7	996.8	0.0	0.0	14.1
2000-05-06	7.5	275.8	-0.2	82.5	989.5	0.0	0.0	14.2
2000-05-07	8.0	104.2	-3.1	80.8	978.5	0.5	3.0	14.9
2000-05-08	7.7	107.6	-5.5	75.4	988.0	0.0	0.0	14.0
2000-05-09	5.2	288.2	-2.8	76.5	997.3	0.0	0.0	10.6
2000-05-10	9.9	338.8	0.2	82.9	987.6	4.9	0.0	8.8
2000-05-11	8.0	326.0	-0.1	83.5	995.6	0.0	0.0	12.0
2000-05-12	8.8	327.0	0.7	84.8	992.0	0.6	0.0	10.3
2000-05-13	10.3	296.0	0.2	83.4	999.0	0.3	0.0	12.8
2000-05-14	11.6	332.8	1.3	87.1	996.6	15.3	0.0	6.4
2000-05-15	9.6	334.0	1.3	87.3	993.5	1.2	0.0	7.8
2000-05-16	9.1	306.2	1.0	84.8	1000.2	0.1	0.0	11.9
2000-05-17	10.8	323.8	1.5	87.4	1004.5	4.3	0.0	4.1
2000-05-18	10.4	323.7	1.3	88.0	1000.4	5.0	0.0	6.5
2000-05-19	8.5	2.4	1.8	83.7	987.8	2.6	0.0	9.1
2000-05-20	12.8	341.2	0.8	82.7	981.3	1.3	0.0	6.2
2000-05-21	7.1	20.3	0.3	85.2	975.1	0.2	0.2	7.3
2000-05-22	13.6	94.1	-7.4	81.5	969.6	5.1	16.5	13.2
2000-05-23	5.7	83.8	-8.6	76.6	984.5	0.1	1.3	8.2
2000-05-24	6.7	253.8	-3.1	76.9	996.9	0.0	0.0	6.2
2000-05-25	9.6	318.8	-1.8	79.2	1003.1	0.0	0.0	8.1
2000-05-26	11.5	356.3	0.5	85.2	997.3	0.6	0.0	5.2
2000-05-27	4.7	185.1	-1.5	85.3	1008.2	0.0	0.0	6.5
2000-05-28	1.7	112.5	-4.1	82.2	1019.1	0.0	0.0	18.8
2000-05-29	3.2	23.6	-4.5	80.7	1028.5	0.0	0.0	14.2
2000-05-30	3.0	334.5	-3.0	81.7	1023.8	0.0	0.0	7.2
2000-05-31	2.9	119.4	-3.9	81.2	1014.4	0.0	0.0	8.4
2000-06-01	4.2	49.1	-4.9	76.7	1010.3	0.0	0.0	10.2
2000-06-02	8.3	43.6	-1.9	79.1	1002.6	0.0	0.0	7.8
2000-06-03	15.2	24.9	0.7	83.2	984.2	1.0	0.2	8.1
2000-06-04	7.9	357.3	1.6	81.0	990.0	0.4	0.0	6.0
2000-06-05	10.9	29.4	2.7	81.2	982.8	1.6	0.0	5.5
2000-06-06	9.5	21.0	0.9	80.9	984.3	0.0	0.0	8.2
2000-06-07	16.9	11.8	0.7	83.1	975.9	4.8	0.0	5.0
2000-06-08	7.5	335.0	-0.6	84.5	982.3	1.4	3.8	5.9
2000-06-09	11.1	326.5	-0.1	81.4	980.6	0.8	0.0	4.9
2000-06-10	8.5	289.9	-1.9	77.8	983.3	0.3	2.0	6.2
2000-06-11	6.8	269.2	-3.2	76.8	981.2	0.6	3.0	5.3
2000-06-12	15.0	304.4	-0.9	78.9	977.9	0.0	0.0	6.1
2000-06-13	11.8	329.1	-0.8	81.6	979.3	4.3	0.0	3.5
2000-06-14	5.7	294.7	-3.4	75.3	985.6	0.1	0.5	5.3
2000-06-15	10.6	84.2	-6.0	78.7	980.0	1.9	4.1	5.2
2000-06-16	8.4	284.0	-3.3	79.0	996.6	0.0	0.0	5.4
2000-06-17	9.6	284.4	0.4	82.0	1001.6	0.0	0.0	7.4
2000-06-18	10.0	313.7	0.1	84.9	1007.1	0.0	0.0	5.1
2000-06-19	11.4	282.0	-0.7	81.6	1004.5	1.5	0.0	4.7
2000-06-20	10.3	272.2	-0.7	81.1	1010.4	0.0	0.0	6.8
2000-06-21	7.7	293.7	-2.4	80.0	999.8	0.1	1.0	5.6
2000-06-22	10.0	109.2	-8.3	79.5	1003.1	2.3	17.5	5.8
2000-06-23	6.4	274.8	-5.6	77.5	1007.2	0.7	2.5	6.1
2000-06-24	6.7	280.0	-2.6	80.6	1000.8	0.0	0.0	5.8
2000-06-25	6.6	58.6	-3.1	78.4	1004.9	0.0	0.0	6.5
2000-06-26	2.4	56.7	-4.0	78.2	1009.6	0.0	0.0	8.0
2000-06-27	4.9	324.6	-3.8	82.5	1014.2	0.0	0.0	6.3
2000-06-28	4.1	351.3	-4.8	83.0	1014.6	0.0	0.0	6.6
2000-06-29	8.3	328.3	-3.6	83.2	1012.0	0.2	0.2	6.4
2000-06-30	7.4	350.2	-1.7	81.8	1007.2	0.0	0.0	7.4
2000-07-01	7.6	5.7	0.0	81.7	999.3	0.0	0.0	6.6
2000-07-02	4.0	9.1	-1.7	80.9	998.7	0.0	0.0	6.6
2000-07-03	8.4	333.0	-2.4	80.4	993.2	0.0	0.0	7.1
2000-07-04	4.8	262.1	-3.8	77.1	988.7	0.0	0.0	4.8
2000-07-05	8.1	94.6	-6.0	79.9	993.1	4.1	24.0	6.6
2000-07-06	4.5	38.2	-5.9	75.9	999.6	0.3	2.0	7.2
2000-07-07	4.0	74.2	-7.3	77.2	1006.2	0.1	1.5	8.2
2000-07-08	6.6	263.6	-3.3	79.3	1014.9	0.2	2.0	7.5
2000-07-09	4.1	337.3	-1.9	80.5	1022.9	0.0	0.0	9.9
2000-07-10	7.2	275.0	-0.4	79.7	1028.2	0.0	0.0	8.0
2000-07-11	6.8	305.1	-1.1	84.7	1028.8	0.0	0.0	6.1
2000-07-12	8.9	327.3	-1.2	84.2	1018.6	0.0	0.0	4.8
2000-07-13	7.5	353.6	-1.1	83.1	1008.7	0.0	0.0	7.0
2000-07-14	4.6	311.8	-1.9	83.9	1013.9	0.0	0.0	9.8
2000-07-15	12.2	357.6	-0.8	83.0	1010.5	0.0	0.0	12.1
2000-07-16	11.3	342.1	-0.8	82.9	1000.7	0.2	0.0	6.9
2000-07-17	3.2	124.3	-3.4	80.4	1008.0	0.2	1.5	7.4
2000-07-18	5.9	320.4	-1.6	83.9	1012.5	0.0	0.0	10.3
2000-07-19	6.0	124.4	-2.9	81.8	1011.1	0.0	0.0	15.4
2000-07-20	9.4	91.7	-4.6	75.0	1010.8	0.0	0.0	15.8
2000-07-21	3.7	146.4	-4.3	79.1	1010.1	0.0	0.0	11.4
2000-07-22	5.8	339.9	-3.7	79.6	1006.6	0.2	0.2	13.5
2000-07-23	5.1	74.2	-7.6	74.5	1006.3	0.0	0.0	18.5
2000-07-24	4.7	34.3	-7.5	74.3	1005.6	0.0	0.0	16.8
2000-07-25	5.1	12.8	-2.0	79.6	998.6	0.1	0.1	11.5
2000-07-26	8.5	0.4	1.1	83.4	994.5	2.3	0.0	14.0
2000-07-27	13.3	23.7	1.0	83.2	985.9	1.4	0.5	14.7
2000-07-28	7.4	58.3	-2.5	83.4	980.0	0.0	0.0	17.7
2000-07-29	3.6	92.4	-4.7	80.6	986.5	0.2	0.2	16.0
2000-07-30	12.5	51.7	-0.7	82.2	976.8	4.6	2.5	10.0
2000-07-31	21.7	104.7	-10.0	81.1	964.5	9.0	77.0	4.8
2000-08-01	12.7	111.0	-8.7	81.3	979.3	4.4	31.0	7.6
2000-08-02	7.8	264.0	-5.3	78.5	993.9	0.3	2.0	17.4
2000-08-03	9.2	259.8	-3.9	77.9	992.6	0.0	0.0	15.3
2000-08-04	7.9	81.8	-8.2	77.3	994.0	0.6	5.0	20.7
2000-08-05	10.2	86.0	-15.1	75.5	997.8	1.0	8.0	18.7
2000-08-06	8.0	84.4	-15.9	74.6	1004.9	0.0	0.0	22.9
2000-08-07	4.0	21.4	-11.5	75.1	1005.2	0.0	0.0	27.6
2000-08-08	9.3	267.1	-4.9	76.2	1000.3	0.0	0.0	20.8
2000-08-09	8.8	284.0	-3.0	79.8	1000.7	0.0	0.0	19.6
2000-08-10	10.7	299.3	-0.5	82.9	990.8	0.0	0.0	21.2
2000-08-11	8.5	305.4	-0.6	82.4	998.6	0.0	0.0	18.3
2000-08-12	8.2	286.7	-0.7	85.3	988.1	0.0	0.0	14.8
2000-08-13	9.4	314.4	-1.1	85.0	983.9	0.3	2.0	13.5
2000-08-14	8.1	344.9	-1.7	82.3	971.7	0.2	2.0	22.3
2000-08-15	11.3	299.7	-2.5	80.1	967.6	0.2	2.0	28.8
2000-08-16	14.2	89.7	-8.4	80.8	963.6	7.0	59.0	17.0
2000-08-17	7.2	107.2	-9.6	78.0	978.5	0.7	5.0	22.0
2000-08-18	9.1	260.0	-5.9	77.2	983.3	0.0	0.0	26.1
2000-08-19	9.0	113.2	-9.7	76.1	987.2	0.0	0.0	34.4
2000-08-20	8.3	99.0	-8.4	77.5	988.0	1.1	7.5	25.9
2000-08-21	10.7	258.4	-6.1	78.8	989.1	0.3	1.0	29.4
2000-08-22	12.3	207.5	-9.9	75.9	988.6	0.3	1.5	19.8
2000-08-23	4.3	20.4	-8.4	75.6	996.9	0.0	0.0	22.3
2000-08-24	10.5	88.8	-15.6	74.1	1003.8	0.2	2.0	65.2
2000-08-25	5.4	14.9	-11.4	74.4	1004.7	0.0	0.0	30.5
2000-08-26	3.8	27.9	-6.8	75.4	1002.5	0.1	2.0	24.9
2000-08-27	6.0	258.5	-4.5	78.9	994.8	0.1	2.0	34.0
2000-08-28	7.6	5.3	-2.1	81.2	994.1	0.0	0.0	78.7
2000-08-29	18.8	18.3	-0.8	82.0	992.1	1.2	3.0	52.4
2000-08-30	6.6	20.4	-2.1	79.7	991.3	0.1	0.0	47.2
2000-08-31	4.1	62.1	-4.2	79.6	987.5	2.0	2.0	66.3
2000-09-01	6.9	36.1	-1.4	80.2	989.1	0.0	0.0	66.8
2000-09-02	9.2	67.7	-2.8	82.8	991.0	0.2	1.0	58.2
2000-09-03	13.2	86.3	-8.6	80.3	994.7	2.9	14.0	38.2
2000-09-04	8.5	83.9	-8.4	78.4	1002.7	0.5	3.0	74.3
2000-09-05	5.2	71.9	-6.5	77.9	1011.6	0.0	0.0	46.2
2000-09-06	11.7	96.2	-9.7	77.2	1025.6	0.5	5.0	87.3
2000-09-07	10.4	103.7	-10.0	76.6	1033.7	0.0	0.0	56.6
2000-09-08	6.5	307.4	-8.0	75.4	1028.7	0.0	0.0	87.2
2000-09-09	11.0	279.9	-3.5	79.9	1014.5	0.0	0.0	45.0
2000-09-10	12.2	279.0	-4.1	78.9	999.2	0.0	0.0	63.9
2000-09-11	13.0	115.7	-14.0	75.6	998.7	0.6	3.0	74.5
2000-09-12	6.4	167.3	-11.8	73.8	1001.9	0.2	1.0	100.7
2000-09-13	7.7	266.7	-3.3	78.6	997.5	0.0	0.0	60.7
2000-09-14	13.6	295.5	-0.8	83.7	990.2	0.2	0.0	30.9
2000-09-15	13.9	300.6	-1.3	80.8	986.2	0.0	0.0	60.1
2000-09-16	14.0	264.4	-5.5	77.7	983.0	0.1	1.0	62.6
2000-09-17	11.2	252.1	-10.1	74.8	994.1	0.0	0.0	53.4
2000-09-18	6.0	254.3	-9.9	74.3	997.6	0.0	0.0	61.6
2000-09-19	4.3	138.9	-7.9	76.5	1002.6	0.0	0.0	78.3
2000-09-20	6.6	257.3	-8.8	75.7	1003.8	0.0	0.0	81.0
2000-09-21	4.6	224.9	-4.8	77.3	1003.4	0.0	0.0	114.5
2000-09-22	2.7	323.5	-5.8	80.1	1005.2	0.0	0.0	68.9
2000-09-23	4.1	334.6	-4.5	80.1	1008.5	0.0	0.0	114.2
2000-09-24	9.1	322.4	-6.1	81.6	1004.7	0.0	0.0	73.8
2000-09-25	11.8	3.5	-0.8	83.6	984.1	0.4	0.0	53.5
2000-09-26	9.8	349.6	-0.4	85.4	977.6	0.0	0.0	53.5
2000-09-27	13.7	80.9	-6.7	82.6	983.1	2.1	5.5	31.0
2000-09-28	8.8	291.8	-5.0	81.1	997.1	0.0	0.0	59.4
2000-09-29	8.8	278.1	-1.4	80.9	999.3	0.0	0.0	77.7
2000-09-30	9.6	302.1	-0.8	84.8	1001.2	0.0	0.0	63.0
2000-10-01	7.4	313.6	-1.6	85.9	994.8	0.0	0.0	105.2
2000-10-02	14.4	289.4	-0.2	83.9	992.9	0.0	0.0	121.5
2000-10-03	9.3	299.9	-1.0	85.9	1003.7	0.0	0.0	77.4
2000-10-04	8.9	320.6	-1.8	85.9	1007.6	0.0	0.0	78.0
2000-10-05	7.2	359.2	-1.3	78.6	1016.1	0.0	0.0	160.0
2000-10-06	9.6	1.6	0.8	84.0	1012.4	0.6	0.0	121.2
2000-10-07	11.3	0.6	1.2	83.7	999.6	5.1	0.0	132.5
2000-10-08	10.1	351.4	0.3	85.7	992.9	0.4	0.0	83.7
2000-10-09	10.0	5.4	1.0	85.1	991.1	1.5	0.0	124.5
2000-10-10	9.0	83.5	-0.2	83.9	975.8	3.1	3.0	75.0
2000-10-11	11.9	100.0	-4.1	84.7	961.9	1.5	14.0	65.3
2000-10-12	12.2	105.8	-4.5	83.9	968.8	0.7	7.0	66.6
2000-10-13	5.7	183.3	-2.0	79.3	983.8	0.0	0.0	165.7
2000-10-14	8.0	327.1	-0.9	84.0	987.3	0.0	0.0	64.6
2000-10-15	9.8	329.3	-0.4	86.0	964.4	0.4	2.0	57.7
2000-10-16	9.1	341.7	-0.4	83.5	961.5	0.3	0.5	121.5
2000-10-17	8.5	120.2	-4.0	84.2	963.2	1.6	17.5	88.5
2000-10-18	6.3	119.6	-3.7	87.5	977.3	0.4	1.5	147.2
2000-10-19	5.0	65.4	-3.1	87.0	987.0	0.2	1.0	173.6
2000-10-20	6.6	358.4	-1.3	87.5	991.1	0.0	0.0	204.8
2000-10-21	9.9	78.9	-0.4	90.4	984.4	0.2	0.5	130.2
2000-10-22	7.6	106.3	-2.5	86.1	987.2	0.0	0.0	199.3
2000-10-23	3.8	334.7	-1.6	85.8	996.0	0.0	0.0	163.2
2000-10-24	3.4	17.6	-1.4	83.9	998.6	0.0	0.0	101.2
2000-10-25	4.8	46.1	0.2	87.5	989.4	0.0	0.0	106.9
2000-10-26	7.5	111.6	-2.6	90.0	991.3	0.0	0.0	140.3
2000-10-27	7.3	283.9	-1.8	89.8	1001.3	0.0	0.0	105.7
2000-10-28	13.2	266.3	-0.7	91.0	981.5	0.0	0.0	141.1
2000-10-29	18.1	239.6	-1.8	86.7	973.9	0.0	0.0	218.2
2000-10-30	12.8	230.8	-3.4	85.2	977.9	0.0	0.0	166.2
2000-10-31	4.4	259.4	-3.4	83.8	995.2	0.0	0.0	190.1
2000-11-01	2.5	66.1	-1.1	83.6	1005.3	0.0	0.0	222.4
2000-11-02	11.2	5.7	1.3	90.6	1007.5	0.0	0.0	121.7
2000-11-03	8.7	337.4	0.9	95.5	1008.3	3.8	0.0	67.5
2000-11-04	8.9	351.8	1.1	95.5	1003.5	0.0	0.0	109.4
2000-11-05	5.6	317.0	0.7	95.5	999.9	0.1	3.0	174.6
2000-11-06	6.8	320.3	0.2	95.0	997.2	0.0	0.0	139.7
2000-11-07	6.4	325.8	-0.7	94.5	994.9	0.0	0.0	79.9
2000-11-08	4.0	296.6	-0.8	88.9	995.4	0.2	2.0	142.1
2000-11-09	6.2	314.6	-0.9	92.7	999.2	0.3	4.0	104.6
2000-11-10	4.5	322.7	1.0	93.5	997.4	0.5	0.0	121.7
2000-11-11	3.5	246.2	0.4	94.4	989.4	0.3	0.0	129.5
2000-11-12	9.6	229.9	-0.6	90.0	994.0	0.0	0.0	199.5
